ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
23:33:24,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:24,facultylens-perf-nginx,1.92%,16.62MiB / 7.317GiB,0.22%,722MB / 732MB,8.34MB / 4.1kB
23:33:24,facultylens-perf-redis,2.57%,76.12MiB / 7.317GiB,1.02%,102MB / 1.18GB,34.3MB / 91.4MB
23:33:24,facultylens-perf-mysql,23.93%,930.7MiB / 7.317GiB,12.42%,144MB / 3.92GB,358MB / 538MB
23:33:31,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:31,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,589kB / 603kB,147kB / 709kB
23:33:31,facultylens-perf-app,34.95%,111.3MiB / 7.317GiB,1.49%,5.16GB / 963MB,6.33MB / 1.92MB
23:33:31,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:31,facultylens-perf-nginx,1.32%,16.88MiB / 7.317GiB,0.23%,733MB / 743MB,8.34MB / 4.1kB
23:33:31,facultylens-perf-redis,2.05%,75.47MiB / 7.317GiB,1.01%,102MB / 1.2GB,34.4MB / 91.6MB
23:33:31,facultylens-perf-mysql,23.91%,930.5MiB / 7.317GiB,12.42%,145MB / 3.93GB,358MB / 545MB
23:33:38,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:38,facultylens-perf-worker,0.01%,44MiB / 7.317GiB,0.59%,589kB / 607kB,147kB / 709kB
23:33:38,facultylens-perf-app,52.85%,113.6MiB / 7.317GiB,1.52%,5.2GB / 978MB,6.33MB / 1.95MB
23:33:38,facultylens-perf-ai-service,0.11%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:38,facultylens-perf-nginx,3.81%,16.95MiB / 7.317GiB,0.23%,746MB / 756MB,8.34MB / 4.1kB
23:33:38,facultylens-perf-redis,2.59%,75.01MiB / 7.317GiB,1.00%,103MB / 1.22GB,34.4MB / 91.8MB
23:33:38,facultylens-perf-mysql,31.04%,930.4MiB / 7.317GiB,12.42%,147MB / 3.94GB,358MB / 553MB
23:33:45,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:45,facultylens-perf-worker,0.01%,44MiB / 7.317GiB,0.59%,590kB / 610kB,147kB / 709kB
23:33:45,facultylens-perf-app,42.76%,109.2MiB / 7.317GiB,1.46%,5.23GB / 993MB,6.33MB / 1.97MB
23:33:45,facultylens-perf-ai-service,0.09%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:45,facultylens-perf-nginx,1.74%,16.63MiB / 7.317GiB,0.22%,759MB / 769MB,8.34MB / 4.1kB
23:33:45,facultylens-perf-redis,2.50%,75MiB / 7.317GiB,1.00%,104MB / 1.24GB,34.4MB / 92.1MB
23:33:45,facultylens-perf-mysql,24.75%,930.4MiB / 7.317GiB,12.42%,149MB / 3.95GB,358MB / 560MB
23:33:53,facultylens-perf-scheduler,0.07%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:33:53,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,591kB / 613kB,147kB / 709kB
23:33:53,facultylens-perf-app,79.92%,114.1MiB / 7.317GiB,1.52%,5.27GB / 1.01GB,6.33MB / 1.99MB
23:33:53,facultylens-perf-ai-service,0.10%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:33:53,facultylens-perf-nginx,2.55%,16.62MiB / 7.317GiB,0.22%,772MB / 782MB,8.34MB / 4.1kB
23:33:53,facultylens-perf-redis,3.62%,73.57MiB / 7.317GiB,0.98%,105MB / 1.27GB,34.5MB / 92.5MB
23:33:53,facultylens-perf-mysql,20.90%,930.5MiB / 7.317GiB,12.42%,150MB / 3.97GB,358MB / 566MB
23:34:00,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:00,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,592kB / 618kB,147kB / 709kB
23:34:00,facultylens-perf-app,53.90%,111.6MiB / 7.317GiB,1.49%,5.31GB / 1.02GB,6.33MB / 2.02MB
23:34:00,facultylens-perf-ai-service,0.09%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:00,facultylens-perf-nginx,1.78%,16.73MiB / 7.317GiB,0.22%,784MB / 794MB,8.34MB / 4.1kB
23:34:00,facultylens-perf-redis,5.07%,62.91MiB / 7.317GiB,0.84%,106MB / 1.29GB,34.5MB / 93MB
23:34:00,facultylens-perf-mysql,37.02%,930.7MiB / 7.317GiB,12.42%,153MB / 3.99GB,358MB / 575MB
23:34:07,facultylens-perf-scheduler,0.06%,32.29MiB / 7.317GiB,0.43%,1.88kB / 911B,0B / 709kB
23:34:07,facultylens-perf-worker,0.00%,44MiB / 7.317GiB,0.59%,593kB / 622kB,147kB / 709kB
23:34:07,facultylens-perf-app,20.09%,124MiB / 7.317GiB,1.65%,5.43GB / 1.04GB,6.33MB / 2.03MB
23:34:07,facultylens-perf-ai-service,0.08%,468.6MiB / 7.317GiB,6.25%,436kB / 96kB,326MB / 0B
23:34:07,facultylens-perf-nginx,0.83%,16.62MiB / 7.317GiB,0.22%,795MB / 806MB,8.34MB / 4.1kB
23:34:07,facultylens-perf-redis,1.29%,53.34MiB / 7.317GiB,0.71%,107MB / 1.31GB,34.5MB / 103MB
