ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
17:19:30,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:30,facultylens-perf-worker,0.08%,41.31MiB / 7.317GiB,0.55%,92.2kB / 761kB,9.4MB / 709kB
17:19:30,facultylens-perf-app,0.00%,69.28MiB / 7.317GiB,0.92%,34.1MB / 89.5MB,7.63MB / 717kB
17:19:30,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,884MB / 902MB,13.4MB / 4.1kB
17:19:30,facultylens-perf-redis,2.73%,12.66MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:19:30,facultylens-perf-mysql,0.40%,617MiB / 7.317GiB,8.24%,270MB / 932MB,50.6MB / 2.59GB
17:19:30,facultylens-perf-ai-service,0.10%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:37,facultylens-perf-scheduler,0.08%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:37,facultylens-perf-worker,0.00%,41.31MiB / 7.317GiB,0.55%,93.3kB / 771kB,9.4MB / 709kB
17:19:37,facultylens-perf-app,0.00%,69.29MiB / 7.317GiB,0.92%,34.7MB / 90MB,7.63MB / 717kB
17:19:37,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,885MB / 903MB,13.4MB / 4.1kB
17:19:37,facultylens-perf-redis,0.30%,12.65MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:19:37,facultylens-perf-mysql,0.46%,617MiB / 7.317GiB,8.24%,270MB / 933MB,50.6MB / 2.6GB
17:19:37,facultylens-perf-ai-service,0.13%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:44,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:44,facultylens-perf-worker,0.00%,41.31MiB / 7.317GiB,0.55%,94.4kB / 781kB,9.4MB / 709kB
17:19:44,facultylens-perf-app,18.03%,69.32MiB / 7.317GiB,0.93%,35.7MB / 90.6MB,7.63MB / 717kB
17:19:44,facultylens-perf-nginx,0.78%,15.47MiB / 7.317GiB,0.21%,885MB / 903MB,13.4MB / 4.1kB
17:19:44,facultylens-perf-redis,0.63%,12.7MiB / 7.317GiB,0.17%,599MB / 1.14GB,38.9MB / 788MB
17:19:44,facultylens-perf-mysql,7.10%,617.3MiB / 7.317GiB,8.24%,270MB / 933MB,50.6MB / 2.6GB
17:19:44,facultylens-perf-ai-service,0.11%,414.9MiB / 7.317GiB,5.54%,144MB / 7.06MB,553MB / 0B
17:19:52,facultylens-perf-scheduler,0.07%,32.43MiB / 7.317GiB,0.43%,1.79kB / 911B,610kB / 709kB
17:19:52,facultylens-perf-worker,0.07%,41.31MiB / 7.317GiB,0.55%,96.2kB / 797kB,9.4MB / 709kB
17:19:52,facultylens-perf-app,0.57%,73.44MiB / 7.317GiB,0.98%,35.7MB / 90.6MB,7.63MB / 717kB
17:19:52,facultylens-perf-nginx,0.00%,15.46MiB / 7.317GiB,0.21%,885MB / 903MB,13.4MB / 4.1kB
