ts,container,cpu_pct,mem_used,mem_pct,net_io,block_io
16:46:49,facultylens-perf-ai-service,0.09%,377.3MiB / 7.317GiB,5.04%,144MB / 7MB,377MB / 0B
16:46:56,facultylens-perf-worker,0.08%,32.2MiB / 7.317GiB,0.43%,223kB / 1.87MB,31.4MB / 709kB
16:46:56,facultylens-perf-scheduler,0.07%,31.84MiB / 7.317GiB,0.42%,1.97kB / 911B,30.7MB / 709kB
16:46:56,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,53.1MB / 109MB,1.51MB / 713kB
16:46:56,facultylens-perf-nginx,0.00%,13.88MiB / 7.317GiB,0.19%,34.5MB / 35.8MB,11.1MB / 4.1kB
16:46:56,facultylens-perf-redis,0.32%,9.965MiB / 7.317GiB,0.13%,71.9MB / 19.4MB,31.5MB / 68.6MB
16:46:56,facultylens-perf-mysql,0.44%,587.5MiB / 7.317GiB,7.84%,58.8MB / 99.7MB,41.6MB / 1.34GB
16:46:56,facultylens-perf-ai-service,0.08%,377.5MiB / 7.317GiB,5.04%,144MB / 7MB,386MB / 0B
16:47:03,facultylens-perf-worker,0.00%,32.19MiB / 7.317GiB,0.43%,224kB / 1.88MB,31.4MB / 709kB
16:47:03,facultylens-perf-scheduler,0.07%,32.36MiB / 7.317GiB,0.43%,1.97kB / 911B,45.3MB / 709kB
16:47:03,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,53.6MB / 109MB,1.51MB / 713kB
16:47:03,facultylens-perf-nginx,0.00%,13.88MiB / 7.317GiB,0.19%,34.8MB / 36.1MB,11.1MB / 4.1kB
16:47:03,facultylens-perf-redis,2.69%,10.33MiB / 7.317GiB,0.14%,71.9MB / 19.6MB,31.5MB / 68.6MB
16:47:03,facultylens-perf-mysql,0.73%,587.4MiB / 7.317GiB,7.84%,58.9MB / 100MB,41.6MB / 1.34GB
16:47:03,facultylens-perf-ai-service,0.12%,377.5MiB / 7.317GiB,5.04%,144MB / 7MB,386MB / 0B
16:47:10,facultylens-perf-worker,0.07%,32.19MiB / 7.317GiB,0.43%,225kB / 1.89MB,31.4MB / 709kB
16:47:10,facultylens-perf-scheduler,2.32%,33.3MiB / 7.317GiB,0.44%,1.97kB / 911B,45.3MB / 709kB
16:47:10,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,53.6MB / 109MB,1.51MB / 713kB
16:47:10,facultylens-perf-nginx,0.00%,14.27MiB / 7.317GiB,0.19%,34.8MB / 36.1MB,11.8MB / 4.1kB
16:47:10,facultylens-perf-redis,0.38%,10.32MiB / 7.317GiB,0.14%,71.9MB / 19.6MB,31.5MB / 68.6MB
16:47:10,facultylens-perf-mysql,0.40%,587.4MiB / 7.317GiB,7.84%,58.9MB / 100MB,41.6MB / 1.34GB
16:47:10,facultylens-perf-ai-service,0.11%,381.9MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:47:18,facultylens-perf-worker,0.00%,32.21MiB / 7.317GiB,0.43%,227kB / 1.9MB,32.3MB / 709kB
16:47:18,facultylens-perf-scheduler,0.07%,41.51MiB / 7.317GiB,0.55%,1.97kB / 911B,45.3MB / 709kB
16:47:18,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,54.2MB / 110MB,1.51MB / 713kB
16:47:18,facultylens-perf-nginx,0.00%,14.26MiB / 7.317GiB,0.19%,35.2MB / 36.5MB,11.8MB / 4.1kB
16:47:18,facultylens-perf-redis,0.26%,10.36MiB / 7.317GiB,0.14%,71.9MB / 19.9MB,31.5MB / 68.6MB
16:47:18,facultylens-perf-mysql,0.40%,587.4MiB / 7.317GiB,7.84%,58.9MB / 100MB,41.6MB / 1.34GB
16:47:18,facultylens-perf-ai-service,0.12%,381.9MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:47:25,facultylens-perf-worker,0.00%,32.21MiB / 7.317GiB,0.43%,229kB / 1.92MB,32.3MB / 709kB
16:47:25,facultylens-perf-scheduler,0.07%,41.51MiB / 7.317GiB,0.55%,1.97kB / 911B,45.3MB / 709kB
16:47:25,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,55.1MB / 111MB,1.51MB / 713kB
16:47:25,facultylens-perf-nginx,0.00%,14.26MiB / 7.317GiB,0.19%,35.8MB / 37.1MB,11.8MB / 4.1kB
16:47:25,facultylens-perf-redis,0.29%,10.66MiB / 7.317GiB,0.14%,71.9MB / 20.5MB,31.5MB / 68.6MB
16:47:25,facultylens-perf-mysql,0.42%,587.4MiB / 7.317GiB,7.84%,59MB / 101MB,41.6MB / 1.34GB
16:47:25,facultylens-perf-ai-service,0.11%,382.2MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:47:32,facultylens-perf-worker,0.07%,32.21MiB / 7.317GiB,0.43%,230kB / 1.93MB,32.3MB / 709kB
16:47:32,facultylens-perf-scheduler,0.07%,41.51MiB / 7.317GiB,0.55%,1.97kB / 911B,45.3MB / 709kB
16:47:32,facultylens-perf-app,0.00%,47.13MiB / 7.317GiB,0.63%,55.1MB / 111MB,1.51MB / 713kB
16:47:32,facultylens-perf-nginx,0.00%,14.26MiB / 7.317GiB,0.19%,35.8MB / 37.1MB,11.8MB / 4.1kB
16:47:32,facultylens-perf-redis,0.27%,10.65MiB / 7.317GiB,0.14%,71.9MB / 20.5MB,31.5MB / 68.6MB
16:47:32,facultylens-perf-mysql,0.40%,587.4MiB / 7.317GiB,7.84%,59MB / 101MB,41.6MB / 1.34GB
16:47:32,facultylens-perf-ai-service,0.11%,382.1MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:47:39,facultylens-perf-worker,0.00%,32.21MiB / 7.317GiB,0.43%,231kB / 1.94MB,32.3MB / 709kB
16:47:39,facultylens-perf-scheduler,0.07%,41.65MiB / 7.317GiB,0.56%,1.97kB / 911B,45.3MB / 709kB
16:47:39,facultylens-perf-app,0.00%,47.14MiB / 7.317GiB,0.63%,55.4MB / 111MB,1.51MB / 713kB
16:47:39,facultylens-perf-nginx,0.00%,14.38MiB / 7.317GiB,0.19%,36MB / 37.3MB,11.8MB / 4.1kB
16:47:39,facultylens-perf-redis,0.27%,9.969MiB / 7.317GiB,0.13%,72MB / 20.5MB,31.5MB / 68.7MB
16:47:39,facultylens-perf-mysql,0.41%,587.5MiB / 7.317GiB,7.84%,59.1MB / 101MB,41.6MB / 1.35GB
16:47:39,facultylens-perf-ai-service,0.08%,382.4MiB / 7.317GiB,5.10%,144MB / 7MB,386MB / 0B
16:47:47,facultylens-perf-worker,0.00%,32.21MiB / 7.317GiB,0.43%,232kB / 1.95MB,32.3MB / 709kB
